Airline,Source,Destination,Duration,Total_Stops,Price,status,Many_Stops,Dep_hour,Arrival_hour,Dep_period,Journey_day,Journey_month,Journey_weekday,Is_weekend,Is_long_flight
IndiGo,Delhi,Cochin,4.42,1,8258,economy,0,7,12,Morning,3,3,6,1,0
GoAir,Delhi,Cochin,8.92,1,8213,economy,0,10,19,Morning,6,3,2,0,0
Multiple carriers,Delhi,Cochin,12.0,1,12192,economy,0,7,19,Morning,6,6,3,0,0
Multiple carriers,Delhi,Cochin,9.25,1,14848,economy,0,10,19,Morning,3,6,0,0,0
IndiGo,Kolkata,Banglore,2.58,0,4148,economy,0,15,17,Afternoon,21,3,3,0,0
Jet Airways,Kolkata,Banglore,16.0,1,10844,economy,0,20,12,Night,6,6,3,0,0
Jet Airways,Kolkata,Banglore,27.67,1,10844,economy,0,18,22,Night,18,5,5,1,1
Multiple carriers,Delhi,Cochin,6.5,1,6795,economy,0,19,1,Night,24,6,0,0,0
Jet Airways,Kolkata,Banglore,12.17,1,14781,economy,0,16,4,Afternoon,15,5,2,0,0
IndiGo,Delhi,Cochin,5.25,1,6582,economy,0,7,12,Morning,27,6,3,0,0
SpiceJet,Banglore,Delhi,2.83,0,3919,economy,0,9,12,Morning,24,4,2,0,0
Multiple carriers,Delhi,Cochin,12.75,1,9646,economy,0,9,22,Morning,27,6,3,0,0
SpiceJet,Banglore,Delhi,8.08,1,7744,economy,0,15,23,Afternoon,1,3,4,0,0
Jet Airways,Delhi,Cochin,26.92,2,11733,economy,0,9,12,Morning,6,6,3,0,1
Jet Airways,Delhi,Cochin,19.42,1,10262,economy,0,9,4,Morning,15,6,5,1,0
Jet Airways,Banglore,Delhi,6.5,1,17524,economy,0,5,12,Early_Morning,12,3,1,0,0
SpiceJet,Mumbai,Hyderabad,1.42,0,3603,economy,0,22,0,Night,9,3,5,1,0
Multiple carriers,Delhi,Cochin,11.75,1,7564,economy,0,7,19,Morning,18,5,5,1,0
Multiple carriers,Delhi,Cochin,10.67,1,7005,economy,0,10,21,Morning,9,6,6,1,0
IndiGo,Delhi,Cochin,16.42,1,14871,economy,0,9,1,Morning,3,3,6,1,0
Air Asia,Banglore,Delhi,2.83,0,4282,economy,0,4,7,Early_Morning,18,4,3,0,0
Jet Airways,Delhi,Cochin,13.5,2,15129,economy,0,23,12,Night,27,5,0,0,0
Air Asia,Delhi,Cochin,5.67,1,6752,economy,0,16,22,Afternoon,24,6,0,0,0
Air India,Delhi,Cochin,3.83,0,6094,economy,0,14,17,Afternoon,21,5,1,0,0
IndiGo,Mumbai,Hyderabad,1.5,0,3175,economy,0,16,18,Afternoon,1,5,2,0,0
Multiple carriers,Delhi,Cochin,10.5,1,8266,economy,0,8,19,Morning,27,6,3,0,0
GoAir,Banglore,Delhi,2.75,0,6722,economy,0,20,23,Night,12,4,4,0,0
SpiceJet,Kolkata,Banglore,2.58,0,3873,economy,0,6,9,Morning,24,6,0,0,0
Air India,Mumbai,Hyderabad,1.5,0,2575,economy,0,13,15,Afternoon,3,4,2,0,0
Multiple carriers,Delhi,Cochin,12.58,1,7787,economy,0,6,19,Morning,21,5,1,0,0
IndiGo,Delhi,Cochin,5.75,1,9257,economy,0,2,7,Early_Morning,3,3,6,1,0
Jet Airways,Banglore,Delhi,3.08,0,4030,economy,0,18,22,Night,12,5,6,1,0
SpiceJet,Banglore,Delhi,2.92,0,4991,economy,0,21,0,Night,3,5,4,0,0
IndiGo,Delhi,Cochin,5.83,1,9861,economy,0,7,13,Morning,21,3,3,0,0
IndiGo,Banglore,Delhi,4.75,1,10406,economy,0,16,21,Afternoon,15,3,4,0,0
Jet Airways,Banglore,Delhi,2.92,0,7229,economy,0,15,18,Afternoon,9,6,6,1,0
Multiple carriers,Delhi,Cochin,12.25,1,7670,economy,0,8,21,Morning,15,5,2,0,0
Jet Airways,Delhi,Cochin,8.42,2,14300,economy,0,20,4,Night,24,6,0,0,0
Vistara,Kolkata,Banglore,27.58,1,8452,economy,0,7,10,Morning,15,5,2,0,1
SpiceJet,Kolkata,Banglore,2.5,0,3873,economy,0,14,17,Afternoon,6,4,5,1,0
SpiceJet,Kolkata,Banglore,8.67,1,6853,economy,0,8,17,Morning,9,6,6,1,0
Jet Airways,Banglore,Delhi,2.92,0,7229,economy,0,11,14,Morning,6,4,5,1,0
Jet Airways,Banglore,Delhi,3.0,0,7229,economy,0,19,22,Night,15,4,0,0,0
Jet Airways,Delhi,Cochin,17.33,1,14714,economy,0,19,12,Night,3,6,0,0,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,17,19,Afternoon,12,6,2,0,0
IndiGo,Kolkata,Banglore,4.92,1,11465,economy,0,9,14,Morning,9,5,3,0,0
IndiGo,Banglore,Delhi,2.83,0,4591,economy,0,23,2,Night,21,4,6,1,0
IndiGo,Delhi,Cochin,16.25,1,6628,economy,0,9,1,Morning,9,6,6,1,0
IndiGo,Delhi,Cochin,5.75,1,8025,economy,0,2,7,Early_Morning,6,3,2,0,0
Air Asia,Delhi,Cochin,7.83,1,6152,economy,0,7,15,Morning,12,6,2,0,0
IndiGo,Banglore,Delhi,2.83,0,3943,economy,0,10,13,Morning,3,4,2,0,0
Vistara,Kolkata,Banglore,27.58,1,9187,economy,0,7,10,Morning,6,6,3,0,1
Vistara,Kolkata,Banglore,14.42,1,9187,economy,0,20,10,Night,21,5,1,0,0
Multiple carriers,Delhi,Cochin,6.42,1,10276,economy,0,9,16,Morning,6,3,2,0,0
Multiple carriers,Delhi,Cochin,15.17,1,12192,economy,0,3,19,Early_Morning,1,6,5,1,0
Air Asia,Kolkata,Banglore,3.58,1,5554,economy,0,19,23,Night,24,3,6,1,0
Air India,Delhi,Cochin,12.25,1,6377,economy,0,7,19,Morning,27,3,2,0,0
IndiGo,Delhi,Cochin,5.08,1,6232,economy,0,20,1,Night,21,3,3,0,0
IndiGo,Delhi,Cochin,4.92,1,6496,economy,0,5,10,Early_Morning,9,5,3,0,0
IndiGo,Banglore,Delhi,3.08,0,4823,economy,0,18,21,Night,24,6,0,0,0
IndiGo,Kolkata,Banglore,3.67,1,6116,economy,0,19,23,Night,6,6,3,0,0
Jet Airways,Kolkata,Banglore,22.25,1,7757,economy,0,20,18,Night,9,5,3,0,0
Multiple carriers,Delhi,Cochin,10.5,1,8266,economy,0,8,19,Morning,21,5,1,0,0
SpiceJet,Kolkata,Banglore,2.58,0,3873,economy,0,6,9,Morning,21,5,1,0,0
Jet Airways,Kolkata,Banglore,12.92,1,11841,economy,0,21,10,Night,15,5,2,0,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,15,18,Afternoon,24,5,4,0,0
IndiGo,Banglore,Delhi,2.83,0,3943,economy,0,10,13,Morning,1,6,5,1,0
Multiple carriers,Delhi,Cochin,7.75,1,15898,economy,0,11,19,Morning,27,5,0,0,0
Jet Airways,Kolkata,Banglore,28.08,1,14151,economy,0,17,21,Afternoon,15,5,2,0,1
Jet Airways,Delhi,Cochin,12.42,1,10577,economy,0,16,4,Afternoon,9,6,6,1,0
Air India,Banglore,Delhi,2.75,0,4441,economy,0,6,8,Morning,3,4,2,0,0
Jet Airways,Delhi,Cochin,25.08,1,5177,economy,0,11,12,Morning,6,4,5,1,1
Air India,Kolkata,Banglore,2.58,0,4460,economy,0,20,23,Night,1,4,0,0,0
Multiple carriers,Delhi,Cochin,13.0,1,13727,economy,0,8,21,Morning,18,5,5,1,0
Jet Airways,Delhi,Cochin,20.58,1,14714,economy,0,16,12,Afternoon,3,6,0,0,0
Jet Airways,Delhi,Cochin,21.58,2,10588,economy,0,21,19,Night,6,6,3,0,0
Jet Airways,Delhi,Cochin,9.83,1,7438,economy,0,9,18,Morning,21,3,3,0,0
Air India,Delhi,Cochin,12.75,1,12677,economy,0,20,9,Night,6,3,2,0,0
Jet Airways,Delhi,Cochin,24.75,1,14714,economy,0,18,19,Night,6,6,3,0,1
IndiGo,Mumbai,Hyderabad,1.5,0,2754,economy,0,12,13,Afternoon,24,6,0,0,0
IndiGo,Delhi,Cochin,13.75,2,6494,economy,0,7,21,Morning,21,3,3,0,0
IndiGo,Banglore,Delhi,4.33,1,5607,economy,0,16,20,Afternoon,15,3,4,0,0
Jet Airways,Banglore,Delhi,22.5,1,25735,economy,0,22,21,Night,1,3,4,0,0
IndiGo,Banglore,Delhi,2.92,0,4823,economy,0,7,10,Morning,3,5,4,0,0
Air India,Mumbai,Hyderabad,1.33,0,2050,economy,0,21,22,Night,21,3,3,0,0
Air India,Banglore,Delhi,14.42,1,12127,economy,0,8,23,Morning,12,3,1,0,0
Multiple carriers,Delhi,Cochin,7.25,1,13377,economy,0,18,1,Night,12,6,2,0,0
Jet Airways,Banglore,Delhi,3.0,0,7229,economy,0,19,22,Night,6,5,0,0,0
Vistara,Delhi,Cochin,3.17,0,6216,economy,0,6,9,Morning,24,4,2,0,0
Air India,Delhi,Cochin,3.08,0,8456,economy,0,18,21,Night,9,6,6,1,0
Jet Airways,Delhi,Cochin,17.42,2,15129,economy,0,19,12,Night,18,5,5,1,0
Jet Airways,Banglore,Delhi,14.75,1,13817,economy,0,16,7,Afternoon,12,3,1,0,0
GoAir,Delhi,Cochin,6.17,1,6296,economy,0,7,13,Morning,6,5,0,0,0
Air India,Kolkata,Banglore,2.5,0,5170,economy,0,14,16,Afternoon,21,3,3,0,0
SpiceJet,Banglore,Delhi,2.92,0,3919,economy,0,21,0,Night,24,5,4,0,0
IndiGo,Banglore,Delhi,2.92,0,4823,economy,0,7,10,Morning,3,4,2,0,0
Jet Airways,Delhi,Cochin,18.42,1,10262,economy,0,10,4,Morning,24,6,0,0,0
Jet Airways,Delhi,Cochin,22.5,2,13882,economy,0,14,12,Afternoon,9,6,6,1,0
Multiple carriers,Delhi,Cochin,8.0,1,13587,economy,0,13,21,Afternoon,6,6,3,0,0
Jet Airways,Delhi,Cochin,28.08,1,11848,economy,0,0,4,Early_Morning,9,3,5,1,1
Air India,Mumbai,Hyderabad,13.75,1,11678,economy,0,10,23,Morning,6,3,2,0,0
IndiGo,Banglore,Delhi,2.92,0,4823,economy,0,18,21,Night,18,5,5,1,0
SpiceJet,Banglore,Delhi,2.92,0,3919,economy,0,21,0,Night,15,4,0,0,0
Vistara,Chennai,Kolkata,2.33,0,11982,economy,0,17,20,Afternoon,12,6,2,0,0
Jet Airways,Kolkata,Banglore,8.42,1,10703,economy,0,9,18,Morning,1,5,2,0,0
Jet Airways,Kolkata,Banglore,28.67,1,10844,economy,0,18,23,Night,18,5,5,1,1
Jet Airways,Kolkata,Banglore,24.92,1,10844,economy,0,18,19,Night,15,5,2,0,1
IndiGo,Mumbai,Hyderabad,1.5,0,3175,economy,0,16,18,Afternoon,27,6,3,0,0
Air India,Delhi,Cochin,11.25,1,9929,economy,0,8,19,Morning,1,6,5,1,0
Jet Airways,Banglore,Delhi,5.08,1,19225,economy,0,14,19,Afternoon,6,3,2,0,0
SpiceJet,Mumbai,Hyderabad,1.5,0,2017,economy,0,5,7,Early_Morning,24,5,4,0,0
Jet Airways,Banglore,Delhi,24.58,1,7832,economy,0,11,12,Morning,21,3,3,0,1
Jet Airways,Kolkata,Banglore,26.83,1,9663,economy,0,6,9,Morning,1,5,2,0,1
Multiple carriers,Delhi,Cochin,9.33,1,7005,economy,0,11,21,Morning,9,6,6,1,0
IndiGo,Mumbai,Hyderabad,1.5,0,3175,economy,0,2,4,Early_Morning,12,5,6,1,0
Air India,Kolkata,Banglore,24.75,1,5006,economy,0,14,15,Afternoon,1,4,0,0,1
Multiple carriers,Delhi,Cochin,10.5,1,9526,economy,0,8,19,Morning,15,6,5,1,0
Jet Airways,Delhi,Cochin,13.5,2,13292,economy,0,5,19,Early_Morning,6,6,3,0,0
IndiGo,Delhi,Cochin,5.75,1,6058,economy,0,21,3,Night,9,5,3,0,0
Air India,Delhi,Cochin,26.42,3,10493,economy,1,5,7,Early_Morning,24,6,0,0,1
Jet Airways,Kolkata,Banglore,6.08,1,10844,economy,0,16,22,Afternoon,9,6,6,1,0
Jet Airways,Kolkata,Banglore,11.5,1,10953,economy,0,9,21,Morning,1,4,0,0,0
Jet Airways,Kolkata,Banglore,16.0,1,10844,economy,0,20,12,Night,21,5,1,0,0
Jet Airways,Kolkata,Banglore,13.33,1,10539,economy,0,20,9,Night,6,6,3,0,0
Vistara,Delhi,Cochin,3.17,0,6741,economy,0,6,9,Morning,18,5,5,1,0
Jet Airways,Kolkata,Banglore,13.33,1,14571,economy,0,20,9,Night,6,6,3,0,0
Jet Airways,Kolkata,Banglore,9.83,1,14781,economy,0,8,18,Morning,9,5,3,0,0
IndiGo,Mumbai,Hyderabad,1.5,0,3838,economy,0,16,18,Afternoon,18,5,5,1,0
Air India,Delhi,Cochin,3.83,0,5201,economy,0,14,17,Afternoon,18,6,1,0,0
Air Asia,Delhi,Cochin,7.83,1,8759,economy,0,7,15,Morning,9,6,6,1,0
GoAir,Delhi,Cochin,5.92,1,6195,economy,0,7,12,Morning,24,4,2,0,0
Air India,Mumbai,Hyderabad,1.25,0,3100,economy,0,19,20,Night,15,3,4,0,0
SpiceJet,Delhi,Cochin,4.92,1,5975,economy,0,17,22,Afternoon,18,5,5,1,0
Jet Airways,Kolkata,Banglore,9.5,1,10844,economy,0,14,23,Afternoon,9,6,6,1,0
Jet Airways,Delhi,Cochin,7.5,1,16079,economy,0,20,4,Night,27,5,0,0,0
SpiceJet,Chennai,Kolkata,2.25,0,3543,economy,0,8,10,Morning,27,5,0,0,0
SpiceJet,Kolkata,Banglore,2.5,0,3841,economy,0,17,19,Afternoon,3,5,4,0,0
Jet Airways,Delhi,Cochin,17.33,1,10262,economy,0,19,12,Night,15,6,5,1,0
Jet Airways,Kolkata,Banglore,14.0,1,12692,economy,0,9,23,Morning,12,6,2,0,0
IndiGo,Chennai,Kolkata,2.33,0,3850,economy,0,7,10,Morning,1,6,5,1,0
Jet Airways,Delhi,Cochin,20.42,1,12373,economy,0,8,4,Morning,18,5,5,1,0
Air India,Mumbai,Hyderabad,1.5,0,3100,economy,0,13,15,Afternoon,21,3,3,0,0
Vistara,Banglore,Delhi,2.75,0,4878,economy,0,19,22,Night,18,5,5,1,0
Multiple carriers,Delhi,Cochin,12.08,1,9845,Premium,0,8,21,Morning,21,3,3,0,0
IndiGo,Banglore,Delhi,2.75,0,4077,economy,0,1,4,Early_Morning,1,5,2,0,0
Multiple carriers,Delhi,Cochin,11.5,1,9315,economy,0,7,19,Morning,21,5,1,0,0
Jet Airways,Kolkata,Banglore,9.5,1,14781,economy,0,14,23,Afternoon,9,5,3,0,0
Air India,Mumbai,Hyderabad,0.08,2,17327,economy,0,16,16,Afternoon,6,3,2,0,0
Air India,Banglore,Delhi,2.83,0,9481,economy,0,17,19,Afternoon,9,3,5,1,0
Jet Airways,Delhi,Cochin,38.58,2,8938,economy,0,5,19,Early_Morning,27,3,2,0,1
Jet Airways,Kolkata,Banglore,5.5,1,14388,economy,0,6,12,Morning,9,5,3,0,0
Air India,Delhi,Cochin,26.5,1,5704,economy,0,20,23,Night,21,3,3,0,1
GoAir,Banglore,Delhi,2.92,0,3898,economy,0,7,10,Morning,9,6,6,1,0
Jet Airways,Mumbai,Hyderabad,1.5,0,5678,economy,0,2,4,Early_Morning,27,3,2,0,0
IndiGo,Delhi,Cochin,4.42,1,6937,economy,0,7,12,Morning,9,3,5,1,0
IndiGo,Mumbai,Hyderabad,1.42,0,2754,economy,0,19,20,Night,21,3,3,0,0
SpiceJet,Mumbai,Hyderabad,1.42,0,2647,economy,0,22,0,Night,15,3,4,0,0
IndiGo,Kolkata,Banglore,4.0,1,4226,economy,0,6,10,Morning,21,5,1,0,0
GoAir,Banglore,Delhi,2.92,0,4239,economy,0,7,10,Morning,18,5,5,1,0
IndiGo,Delhi,Cochin,5.08,1,9165,economy,0,23,4,Night,27,6,3,0,0
Jet Airways,Banglore,Delhi,2.67,0,18308,economy,0,19,22,Night,1,3,4,0,0
Multiple carriers,Delhi,Cochin,8.42,1,14486,economy,0,7,15,Morning,21,3,3,0,0
Air Asia,Banglore,Delhi,2.83,0,4282,economy,0,4,7,Early_Morning,9,4,1,0,0
Multiple carriers,Delhi,Cochin,13.0,1,13587,economy,0,8,21,Morning,27,6,3,0,0
Multiple carriers,Delhi,Cochin,9.5,1,13587,economy,0,11,21,Morning,3,6,0,0,0
Jet Airways,Delhi,Cochin,20.42,1,6645,economy,0,8,4,Morning,27,3,2,0,0
SpiceJet,Banglore,Delhi,2.67,0,4423,economy,0,5,8,Early_Morning,15,4,0,0,0
Air India,Banglore,Delhi,30.0,2,11518,economy,0,17,23,Afternoon,18,3,0,0,1
Jet Airways,Kolkata,Banglore,14.83,1,13759,economy,0,13,4,Afternoon,24,3,6,1,0
SpiceJet,Banglore,Delhi,2.67,0,3625,economy,0,5,8,Early_Morning,18,6,1,0,0
IndiGo,Kolkata,Banglore,2.83,0,4148,economy,0,5,8,Early_Morning,15,3,4,0,0
Vistara,Banglore,Delhi,2.58,0,5613,economy,0,17,19,Afternoon,24,4,2,0,0
Air India,Kolkata,Banglore,24.0,2,14298,economy,0,10,10,Morning,6,5,0,0,0
Jet Airways,Banglore,Delhi,13.33,1,7832,economy,0,8,21,Morning,21,3,3,0,0
IndiGo,Delhi,Cochin,9.58,1,6442,economy,0,8,18,Morning,21,5,1,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,5678,economy,0,2,4,Early_Morning,1,4,0,0,0
Jet Airways,Kolkata,Banglore,9.75,1,7064,economy,0,18,4,Night,1,4,0,0,0
Jet Airways,Kolkata,Banglore,16.75,1,14151,economy,0,17,9,Afternoon,18,5,5,1,0
GoAir,Banglore,Delhi,2.75,0,3419,economy,0,20,23,Night,24,6,0,0,0
Jet Airways,Delhi,Cochin,11.0,1,15554,economy,0,17,4,Afternoon,9,3,5,1,0
Air India,Banglore,Delhi,8.25,1,13859,economy,0,0,8,Early_Morning,18,3,0,0,0
SpiceJet,Kolkata,Banglore,2.33,0,3847,economy,0,22,0,Night,15,3,4,0,0
GoAir,Banglore,Delhi,4.42,1,7657,economy,0,15,20,Afternoon,9,3,5,1,0
Jet Airways,Banglore,Delhi,3.0,0,7229,economy,0,7,10,Morning,27,5,0,0,0
IndiGo,Mumbai,Hyderabad,1.58,0,2227,economy,0,20,21,Night,18,6,1,0,0
SpiceJet,Banglore,Delhi,2.67,0,3971,economy,0,5,8,Early_Morning,21,6,4,0,0
IndiGo,Delhi,Cochin,16.25,1,6628,economy,0,9,1,Morning,27,6,3,0,0
Jet Airways,Kolkata,Banglore,12.92,1,13584,economy,0,21,10,Night,6,5,0,0,0
SpiceJet,Kolkata,Banglore,2.67,0,4148,economy,0,6,9,Morning,21,3,3,0,0
Jet Airways,Kolkata,Banglore,11.75,1,14571,economy,0,6,18,Morning,9,6,6,1,0
SpiceJet,Kolkata,Banglore,2.33,0,3841,economy,0,22,0,Night,21,5,1,0,0
Jet Airways,Banglore,Delhi,2.75,0,5198,economy,0,6,8,Morning,12,4,4,0,0
Air Asia,Banglore,Delhi,2.83,0,3383,economy,0,4,7,Early_Morning,24,4,2,0,0
Jet Airways,Delhi,Cochin,3.25,0,7202,economy,0,11,14,Morning,6,6,3,0,0
IndiGo,Delhi,Cochin,3.25,0,5021,economy,0,21,0,Night,3,4,2,0,0
GoAir,Banglore,Delhi,2.75,0,4239,economy,0,20,23,Night,3,5,4,0,0
Jet Airways,Delhi,Cochin,17.08,2,15129,economy,0,19,12,Night,27,5,0,0,0
Vistara,Banglore,Delhi,2.67,0,21520,economy,0,7,9,Morning,1,3,4,0,0
IndiGo,Delhi,Cochin,3.25,0,7673,economy,0,5,8,Early_Morning,3,3,6,1,0
IndiGo,Banglore,Delhi,2.83,0,4823,economy,0,20,22,Night,18,6,1,0,0
Jet Airways,Delhi,Cochin,11.92,1,15190,economy,0,7,19,Morning,1,6,5,1,0
Jet Airways,Kolkata,Banglore,14.17,1,14781,economy,0,8,22,Morning,18,5,5,1,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,15,18,Afternoon,18,5,5,1,0
Jet Airways,Delhi,Cochin,23.58,1,10262,economy,0,13,12,Afternoon,1,6,5,1,0
IndiGo,Delhi,Cochin,11.75,1,7503,economy,0,9,21,Morning,15,5,2,0,0
Jet Airways,Banglore,Delhi,2.92,0,8016,economy,0,11,14,Morning,15,6,5,1,0
IndiGo,Mumbai,Hyderabad,1.5,0,4049,economy,0,6,7,Morning,9,6,6,1,0
Air India,Banglore,Delhi,7.08,1,12389,economy,0,5,12,Early_Morning,3,3,6,1,0
SpiceJet,Chennai,Kolkata,2.33,0,3597,economy,0,17,20,Afternoon,12,5,6,1,0
Multiple carriers,Delhi,Cochin,14.0,1,13727,economy,0,11,1,Morning,15,5,2,0,0
Jet Airways,Mumbai,Hyderabad,1.42,0,5678,economy,0,2,4,Early_Morning,1,5,2,0,0
Multiple carriers,Delhi,Cochin,10.67,1,7670,economy,0,10,21,Morning,9,5,3,0,0
Jet Airways,Kolkata,Banglore,9.5,1,10844,economy,0,14,23,Afternoon,18,5,5,1,0
Jet Airways,Kolkata,Banglore,25.75,1,7064,economy,0,16,18,Afternoon,1,4,0,0,1
Multiple carriers,Delhi,Cochin,12.0,1,8930,economy,0,9,21,Morning,3,6,0,0,0
Air Asia,Banglore,Delhi,2.83,0,4282,economy,0,4,7,Early_Morning,1,4,0,0,0
IndiGo,Banglore,Delhi,2.83,0,4823,economy,0,8,11,Morning,21,6,4,0,0
Jet Airways,Delhi,Cochin,21.33,1,12373,economy,0,7,4,Morning,9,5,3,0,0
Jet Airways,Banglore,Delhi,13.33,1,11087,economy,0,7,20,Morning,9,3,5,1,0
Jet Airways,Delhi,Cochin,6.58,1,16079,economy,0,21,4,Night,3,6,0,0,0
IndiGo,Delhi,Cochin,3.25,0,5601,economy,0,5,8,Early_Morning,12,6,2,0,0
SpiceJet,Mumbai,Hyderabad,1.5,0,2753,economy,0,5,7,Early_Morning,9,6,6,1,0
Jet Airways,Delhi,Cochin,5.58,1,12898,economy,0,22,4,Night,27,6,3,0,0
Multiple carriers,Delhi,Cochin,8.0,1,15603,economy,0,13,21,Afternoon,6,3,2,0,0
IndiGo,Kolkata,Banglore,2.75,0,4174,economy,0,9,12,Morning,12,4,4,0,0
IndiGo,Banglore,Delhi,2.92,0,6144,economy,0,20,22,Night,24,3,6,1,0
Jet Airways,Kolkata,Banglore,9.83,1,14781,economy,0,8,18,Morning,6,5,0,0,0
IndiGo,Delhi,Cochin,5.75,1,6195,economy,0,21,3,Night,15,6,5,1,0
Jet Airways,Kolkata,Banglore,25.75,1,8586,economy,0,6,8,Morning,6,5,0,0,1
IndiGo,Banglore,Delhi,2.83,0,11934,economy,0,22,1,Night,1,3,4,0,0
Air India,Kolkata,Banglore,22.42,2,14424,economy,0,7,5,Morning,15,5,2,0,0
Jet Airways,Delhi,Cochin,11.92,1,18581,economy,0,7,19,Morning,24,6,0,0,0
Jet Airways,Kolkata,Banglore,7.5,1,13941,economy,0,21,4,Night,12,5,6,1,0
Jet Airways,Banglore,Delhi,3.08,0,7229,economy,0,18,22,Night,6,5,0,0,0
SpiceJet,Kolkata,Banglore,2.58,0,3873,economy,0,6,9,Morning,15,5,2,0,0
Jet Airways,Delhi,Cochin,7.5,1,14714,economy,0,11,19,Morning,12,6,2,0,0
Air Asia,Kolkata,Banglore,7.5,2,11245,economy,0,15,22,Afternoon,24,3,6,1,0
IndiGo,Delhi,Cochin,14.08,1,6104,economy,0,11,1,Morning,27,5,0,0,0
IndiGo,Delhi,Cochin,14.75,1,7094,economy,0,7,22,Morning,6,3,2,0,0
Jet Airways,Kolkata,Banglore,22.25,1,10031,economy,0,6,4,Morning,24,3,6,1,0
Jet Airways,Kolkata,Banglore,6.25,1,13941,economy,0,5,12,Early_Morning,18,5,5,1,0
Multiple carriers,Delhi,Cochin,6.5,1,7198,economy,0,19,1,Night,24,6,0,0,0
SpiceJet,Banglore,Delhi,2.92,0,3873,economy,0,9,12,Morning,24,3,6,1,0
Air India,Kolkata,Banglore,2.5,0,5747,economy,0,14,16,Afternoon,12,3,1,0,0
Air India,Mumbai,Hyderabad,1.25,0,3100,economy,0,19,20,Night,15,6,5,1,0
Air India,Kolkata,Banglore,4.08,1,8996,economy,0,9,13,Morning,6,5,0,0,0
Multiple carriers,Delhi,Cochin,8.42,1,9103,economy,0,10,19,Morning,15,5,2,0,0
Jet Airways,Banglore,Delhi,14.83,1,31825,economy,0,18,9,Night,1,3,4,0,0
Jet Airways,Kolkata,Banglore,17.58,1,14781,economy,0,16,10,Afternoon,15,5,2,0,0
Jet Airways,Banglore,Delhi,3.0,0,7229,economy,0,8,11,Morning,18,5,5,1,0
IndiGo,Banglore,Delhi,2.83,0,10067,economy,0,23,2,Night,1,3,4,0,0
Jet Airways,Delhi,Cochin,18.75,2,10909,economy,0,9,4,Morning,9,4,1,0,0
IndiGo,Kolkata,Banglore,2.58,0,4804,economy,0,15,18,Afternoon,27,4,5,1,0
Jet Airways,Mumbai,Hyderabad,1.42,0,4050,economy,0,2,4,Early_Morning,1,6,5,1,0
Jet Airways,Kolkata,Banglore,27.17,1,14151,economy,0,20,23,Night,15,5,2,0,1
SpiceJet,Kolkata,Banglore,2.58,0,3841,economy,0,6,9,Morning,1,6,5,1,0
Jet Airways,Kolkata,Banglore,5.75,1,14781,economy,0,14,19,Afternoon,9,5,3,0,0
Vistara,Kolkata,Banglore,6.42,1,9870,economy,0,17,23,Afternoon,9,6,6,1,0
Air India,Delhi,Cochin,9.5,1,8907,economy,0,13,23,Afternoon,27,5,0,0,0
Jet Airways,Banglore,Delhi,8.83,1,26890,economy,0,22,7,Night,1,3,4,0,0
GoAir,Delhi,Cochin,5.92,1,6195,economy,0,7,12,Morning,15,4,0,0,0
Jet Airways,Banglore,Delhi,5.08,1,7832,economy,0,14,19,Afternoon,21,3,3,0,0
Multiple carriers,Delhi,Cochin,6.58,1,11269,Premium,0,8,15,Morning,21,3,3,0,0
Vistara,Banglore,Delhi,2.58,0,5613,economy,0,16,18,Afternoon,24,3,6,1,0
IndiGo,Banglore,Delhi,2.92,0,4284,economy,0,0,3,Early_Morning,1,5,2,0,0
Vistara,Banglore,Delhi,2.83,0,4668,economy,0,21,23,Night,6,5,0,0,0
Air India,Delhi,Cochin,11.25,1,15197,economy,0,8,19,Morning,3,3,6,1,0
Jet Airways,Kolkata,Banglore,7.92,1,9899,economy,0,8,16,Morning,12,6,2,0,0
GoAir,Delhi,Cochin,9.0,1,3948,economy,0,10,19,Morning,27,6,3,0,0
Jet Airways,Banglore,Delhi,23.33,1,10405,economy,0,8,8,Morning,15,3,4,0,0
Multiple carriers,Delhi,Cochin,13.92,3,15419,economy,1,11,1,Morning,9,6,6,1,0
Multiple carriers,Delhi,Cochin,10.42,1,15135,economy,0,8,18,Morning,3,3,6,1,0
Multiple carriers,Delhi,Cochin,6.58,1,13369,Premium,0,6,12,Morning,21,3,3,0,0
Jet Airways,Delhi,Cochin,7.33,2,18804,economy,0,11,19,Morning,27,6,3,0,0
Air Asia,Delhi,Cochin,10.42,1,6751,economy,0,20,7,Night,9,5,3,0,0
Air India,Kolkata,Banglore,12.42,1,10203,economy,0,20,8,Night,9,5,3,0,0
Jet Airways,Banglore,Delhi,14.33,1,27992,economy,0,7,21,Morning,1,3,4,0,0
Air India,Delhi,Cochin,12.08,2,12488,economy,0,7,19,Morning,12,6,2,0,0
Jet Airways,Banglore,Delhi,3.0,0,5198,economy,0,7,10,Morning,12,4,4,0,0
Jet Airways,Banglore,Delhi,3.0,0,7229,economy,0,17,20,Afternoon,1,5,2,0,0
Air India,Kolkata,Banglore,17.42,2,12723,economy,0,5,23,Early_Morning,12,6,2,0,0
